WA,1957,3,413.5
WA,1957,2,336.931818182
WA,1957,1,229.022727273
WA,1957,7,629.681818182
WA,1917,12,382.931818182
WA,1917,11,441.636363636
WA,1957,4,487.409090909
WA,2003,12,354.5
WA,1933,7,641.909090909
WA,2003,11,369.454545455
WA,1963,10,518.045454545
WA,1963,11,413.090909091
WA,1963,12,343.113636364
WA,2001,10,485.204545455
WA,1924,4,472.454545455
WA,2001,11,430.681818182
WA,1934,4,543.909090909
WA,1914,12,285.954545455
WA,1914,10,513.659090909
WA,1914,11,417.931818182
WA,1914,4,495.840909091
WA,1914,5,563.113636364
WA,1914,6,584.113636364
WA,1914,7,659.5
WA,1914,1,371.295454545
WA,1914,2,355.318181818
WA,1914,3,443.454545455
WA,1914,8,645.068181818
WA,1914,9,555.568181818
WA,2001,8,666.477272727
WA,2001,9,606.477272727
WA,2001,6,580.227272727
WA,2001,7,646.886363636
WA,2001,4,465.840909091
WA,2001,5,551.318181818
WA,2001,2,354.227272727
WA,2001,3,431.909090909
WA,2001,1,351.272727273
WA,1976,12,357.522727273
WA,1976,10,492.977272727
WA,1976,11,411.022727273
WA,1981,8,680.136363636
WA,1981,9,591.840909091
WA,1981,2,386.863636364
WA,1981,3,451.704545455
WA,1981,1,389.431818182
WA,1981,6,572.454545455
WA,1981,7,635.727272727
WA,1981,4,475.75
WA,1981,5,537.090909091
WA,1906,8,645.545454545
WA,1960,9,579.818181818
WA,1960,8,623.545454545
WA,1960,1,295.613636364
WA,1960,3,410.136363636
WA,1960,2,366.272727273
WA,1960,5,518.068181818
WA,1960,4,478.068181818
WA,1960,7,676.977272727
WA,1960,6,595.840909091
WA,1927,8,649.75
WA,1927,9,565.75
WA,1927,2,373.045454545
WA,1927,3,407.409090909
WA,1927,1,312.568181818
WA,1927,6,611.340909091
WA,1927,7,655.431818182
WA,1927,4,461.431818182
WA,1927,5,512.954545455
WA,2008,3,403.863636364
WA,2008,2,381.363636364
WA,2008,1,310.704545455
WA,1920,12,363.159090909
WA,2008,7,656.068181818
WA,2008,6,580.090909091
WA,2008,5,550.886363636
WA,2008,4,436.954545455
WA,2008,9,587.0
WA,2008,8,654.772727273
WA,2004,7,686.909090909
WA,2004,6,623.931818182
WA,2004,5,556.022727273
WA,2004,4,511.704545455
WA,2004,3,459.409090909
WA,2004,2,385.409090909
WA,2004,1,332.431818182
WA,1988,8,649.090909091
WA,1988,7,651.977272727
WA,1988,6,594.386363636
WA,1988,5,543.0
WA,1988,4,494.818181818
WA,1988,3,427.5
WA,1988,2,391.363636364
WA,2004,9,583.659090909
WA,2004,8,683.068181818
WA,1905,8,638.590909091
WA,1905,9,585.977272727
WA,1929,12,364.75
WA,1929,10,515.727272727
WA,1929,11,379.931818182
WA,2011,11,380.045454545
WA,2011,10,493.977272727
WA,2011,12,-9999.0
WA,1984,9,564.954545455
WA,1984,8,652.840909091
WA,1984,3,448.272727273
WA,1984,2,390.022727273
WA,1984,1,352.613636364
WA,1984,7,653.613636364
WA,1984,6,581.931818182
WA,1984,5,514.522727273
WA,1984,4,463.772727273
WA,1989,2,288.727272727
WA,1989,3,403.136363636
WA,1989,1,350.931818182
WA,1989,6,625.227272727
WA,1989,7,643.727272727
WA,1989,4,507.863636364
WA,1989,5,542.227272727
WA,1989,8,635.75
WA,1989,9,604.159090909
WA,1971,12,312.022727273
WA,2008,12,297.772727273
WA,2008,11,434.909090909
WA,2008,10,485.590909091
WA,1942,9,597.75
WA,1942,8,669.181818182
WA,1942,5,533.159090909
WA,1942,4,496.386363636
WA,1942,7,669.545454545
WA,1942,6,581.0
WA,1942,1,299.659090909
WA,1942,3,417.454545455
WA,1942,2,365.477272727
WA,1944,12,323.727272727
WA,1944,11,402.659090909
WA,1944,10,539.454545455
WA,1947,4,500.363636364
WA,1947,5,582.045454545
WA,1947,6,593.977272727
WA,1947,7,647.022727273
WA,1899,12,367.181818182
WA,1947,1,295.068181818
WA,1947,2,386.886363636
WA,1947,3,448.159090909
WA,1947,8,629.977272727
WA,1947,9,589.25
WA,1966,3,415.886363636
WA,1966,2,376.272727273
WA,1966,1,337.318181818
WA,1966,7,631.681818182
WA,1966,6,582.113636364
WA,1966,5,546.25
WA,1966,4,480.295454545
WA,1966,9,610.886363636
WA,1966,8,643.75
WA,1908,7,667.727272727
WA,1908,6,587.477272727
WA,1908,5,516.613636364
WA,1908,4,481.977272727
WA,1908,3,414.068181818
WA,1908,2,354.090909091
WA,1908,1,341.022727273
WA,1908,9,576.272727273
WA,1908,8,635.977272727
WA,1924,11,383.75
WA,1924,10,493.159090909
WA,1924,12,284.090909091
WA,2000,12,329.636363636
WA,2000,11,359.0
WA,2000,10,493.636363636
WA,1909,10,491.727272727
WA,1909,11,405.568181818
WA,1909,12,287.909090909
WA,1904,3,378.522727273
WA,1904,2,340.590909091
WA,1904,1,344.886363636
WA,1904,7,651.068181818
WA,1904,6,589.068181818
WA,1904,5,532.522727273
WA,1904,4,499.659090909
WA,1904,9,588.840909091
WA,1904,8,645.863636364
WA,1985,10,479.5
WA,1985,11,286.840909091
WA,1985,12,273.363636364
WA,1981,10,477.113636364
WA,1981,11,424.659090909
WA,1981,12,350.159090909
WA,1932,12,305.977272727
WA,1932,10,502.545454545
WA,1932,11,430.227272727
WA,2011,9,620.181818182
WA,2011,8,658.590909091
WA,2011,1,350.068181818
WA,2011,3,415.295454545
WA,2011,2,343.636363636
WA,2011,5,509.068181818
WA,2011,4,431.113636364
WA,2011,7,627.795454545
WA,2011,6,581.25
WA,1905,10,446.681818182
WA,1905,11,394.977272727
WA,1905,12,343.659090909
WA,1947,12,364.954545455
WA,1947,10,500.818181818
WA,1947,11,396.409090909
WA,1940,12,366.090909091
WA,1940,11,362.545454545
WA,1940,10,525.409090909
WA,1995,1,362.75
WA,1995,3,428.272727273
WA,1995,2,404.318181818
WA,1995,5,567.590909091
WA,1995,4,477.022727273
WA,1995,7,664.340909091
WA,1995,6,604.159090909
WA,1995,9,622.022727273
WA,1995,8,620.227272727
WA,1991,5,528.431818182
WA,1991,4,475.75
WA,1948,11,387.090909091
WA,1948,10,480.295454545
WA,1991,1,318.522727273
WA,1991,3,406.590909091
WA,1991,2,431.727272727
WA,1906,11,390.022727273
WA,1906,10,506.636363636
WA,1906,12,356.113636364
WA,1991,9,613.159090909
WA,1991,8,668.227272727
WA,1902,11,394.318181818
WA,1902,10,511.363636364
WA,1902,12,335.795454545
WA,1939,12,400.795454545
WA,1939,11,434.318181818
WA,1939,10,499.340909091
WA,1901,10,535.181818182
WA,1901,11,429.636363636
WA,1901,12,356.318181818
WA,1933,5,505.681818182
WA,1933,4,470.431818182
WA,2003,10,531.477272727
WA,1933,6,588.25
WA,1933,1,328.75
WA,1933,3,407.227272727
WA,1933,2,291.795454545
WA,1933,9,548.5
WA,1933,8,655.409090909
WA,1897,6,597.818181818
WA,1897,7,619.977272727
WA,1897,4,503.5
WA,1897,5,583.340909091
WA,1897,2,362.204545455
WA,1897,3,360.068181818
WA,1897,1,321.181818182
WA,1897,8,675.977272727
WA,1897,9,565.409090909
WA,1999,9,584.545454545
WA,1999,8,666.295454545
WA,1999,5,514.886363636
WA,1999,4,466.295454545
